GEO_NAME,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,Total Population,Total Population of Men,Total Population of Women
Grande Prairie,9,  0 to 14 years,13970,7120,6855
Grande Prairie,12,    10 to 14 years,4505,2305,2200
Grande Prairie,13,  15 to 64 years,44250,22640,21605
Grande Prairie,14,    15 to 19 years,3800,1925,1875
Grande Prairie,15,    20 to 24 years,4115,2110,2010
Grande Prairie,16,    25 to 29 years,5330,2795,2540
Grande Prairie,17,    30 to 34 years,6050,3105,2940
Grande Prairie,18,    35 to 39 years,6080,3110,2970
Grande Prairie,19,    40 to 44 years,4860,2505,2355
Grande Prairie,20,    45 to 49 years,4150,2170,1980
Grande Prairie,21,    50 to 54 years,3335,1660,1675
Grande Prairie,22,    55 to 59 years,3480,1725,1760
Grande Prairie,23,    60 to 64 years,3045,1540,1500
Grande Prairie,24,  65 years and over,5920,2655,3265
Grande Prairie,25,    65 to 69 years,2295,1130,1165
Grande Prairie,26,    70 to 74 years,1405,655,750
Grande Prairie,27,    75 to 79 years,900,390,505
Grande Prairie,28,    80 to 84 years,600,255,345
Grande Prairie,29,    85 years and over,720,225,495
Grande Prairie,30,      85 to 89 years,425,140,285
Grande Prairie,31,      90 to 94 years,215,70,145
Grande Prairie,32,      95 to 99 years,75,15,60
Grande Prairie,35,  0 to 14 years,21.8,22,21.6
Grande Prairie,36,  15 to 64 years,69,69.8,68.1
Grande Prairie,37,  65 years and over,9.2,8.2,10.3
Grande Prairie,38,    85 years and over,1.1,0.7,1.6
Grande Prairie,159,"    $10,000 to $19,999",3490,1175,2315
Grande Prairie,160,"    $20,000 to $29,999",6205,2355,3855
Grande Prairie,161,"    $30,000 to $39,999",5805,2210,3595
Grande Prairie,162,"    $40,000 to $49,999",4905,1995,2910
Grande Prairie,163,"    $50,000 to $59,999",4360,2010,2345
Grande Prairie,164,"    $60,000 to $69,999",3730,1925,1805
Grande Prairie,165,"    $70,000 to $79,999",3015,1760,1255
Grande Prairie,166,"    $80,000 to $89,999",2540,1665,875
Grande Prairie,167,"    $90,000 to $99,999",2310,1600,710
Grande Prairie,168,"    $100,000 and over",7320,5850,1470
Grande Prairie,169,"      $100,000 to $149,999",5480,4230,1250
Grande Prairie,170,"      $150,000 and over",1835,1620,220
Grande Prairie,175,"    $10,000 to $19,999",3650,1245,2400
Grande Prairie,176,"    $20,000 to $29,999",7155,2745,4410
Grande Prairie,177,"    $30,000 to $39,999",6765,2630,4135
Grande Prairie,178,"    $40,000 to $49,999",5900,2665,3240
Grande Prairie,179,"    $50,000 to $59,999",5030,2560,2470
Grande Prairie,180,"    $60,000 to $69,999",4090,2435,1650
Grande Prairie,181,"    $70,000 to $79,999",3180,2160,1025
Grande Prairie,182,"    $80,000 to $89,999",2585,1830,760
Grande Prairie,183,"    $90,000 to $99,999",1775,1350,425
Grande Prairie,184,"    $100,000 and over",3475,2900,575
Grande Prairie,185,"      $100,000 to $124,999",2185,1785,400
Grande Prairie,186,"      $125,000 and over",1290,1120,170
Grande Prairie,191,"    $5,000 to $9,999",2525,960,1565
Grande Prairie,192,"    $10,000 to $19,999",4245,1575,2670
Grande Prairie,193,"    $20,000 to $29,999",3535,1410,2125
Grande Prairie,194,"    $30,000 to $39,999",3395,1525,1870
Grande Prairie,195,"    $40,000 to $49,999",3190,1420,1770
Grande Prairie,196,"    $50,000 to $59,999",3110,1545,1560
Grande Prairie,197,"    $60,000 to $69,999",2770,1495,1275
Grande Prairie,198,"    $70,000 to $79,999",2390,1490,895
Grande Prairie,199,"    $80,000 to $89,999",2030,1420,615
Grande Prairie,200,"    $90,000 to $99,999",2005,1345,655
Grande Prairie,201,"    $100,000 and over",5965,4920,1050
Grande Prairie,202,"      $100,000 to $124,999",3110,2405,705
Grande Prairie,203,"      $125,000 and over",2855,2510,345
Grande Prairie,262,"  $5,000 to $9,999",85,,
Grande Prairie,263,"  $10,000 to $14,999",140,,
Grande Prairie,264,"  $15,000 to $19,999",230,,
Grande Prairie,265,"  $20,000 to $24,999",660,,
Grande Prairie,266,"  $25,000 to $29,999",645,,
Grande Prairie,267,"  $30,000 to $34,999",635,,
Grande Prairie,268,"  $35,000 to $39,999",680,,
Grande Prairie,269,"  $40,000 to $44,999",685,,
Grande Prairie,270,"  $45,000 to $49,999",680,,
Grande Prairie,271,"  $50,000 to $59,999",1400,,
Grande Prairie,272,"  $60,000 to $69,999",1530,,
Grande Prairie,273,"  $70,000 to $79,999",1545,,
Grande Prairie,274,"  $80,000 to $89,999",1485,,
Grande Prairie,275,"  $90,000 to $99,999",1460,,
Grande Prairie,276,"  $100,000 and over",12740,,
Grande Prairie,277,"    $100,000 to $124,999",3460,,
Grande Prairie,278,"    $125,000 to $149,999",2985,,
Grande Prairie,279,"    $150,000 to $199,999",3735,,
Grande Prairie,280,"    $200,000 and over",2565,,
Grande Prairie,283,"  $5,000 to $9,999",90,,
Grande Prairie,284,"  $10,000 to $14,999",140,,
Grande Prairie,285,"  $15,000 to $19,999",250,,
Grande Prairie,286,"  $20,000 to $24,999",705,,
Grande Prairie,287,"  $25,000 to $29,999",715,,
Grande Prairie,288,"  $30,000 to $34,999",760,,
Grande Prairie,289,"  $35,000 to $39,999",770,,
Grande Prairie,290,"  $40,000 to $44,999",825,,
Grande Prairie,291,"  $45,000 to $49,999",820,,
Grande Prairie,292,"  $50,000 to $59,999",1805,,
Grande Prairie,293,"  $60,000 to $69,999",1855,,
Grande Prairie,294,"  $70,000 to $79,999",1910,,
Grande Prairie,295,"  $80,000 to $89,999",1840,,
Grande Prairie,296,"  $90,000 to $99,999",1845,,
Grande Prairie,297,"  $100,000 and over",10260,,
Grande Prairie,298,"    $100,000 to $124,999",3930,,
Grande Prairie,299,"    $125,000 to $149,999",2830,,
Grande Prairie,300,"    $150,000 and over",3500,,
Grande Prairie,336,  0 to 17 years,16285,8280,8000
Grande Prairie,338,  18 to 64 years,41620,21275,20345
Grande Prairie,339,  65 years and over,5275,2425,2850
Grande Prairie,341,  0 to 17 years,1555,790,765
Grande Prairie,343,  18 to 64 years,2580,1180,1400
Grande Prairie,344,  65 years and over,575,180,405
Grande Prairie,351,  0 to 17 years,16280,8285,8000
Grande Prairie,353,  18 to 64 years,41620,21275,20345
Grande Prairie,354,  65 years and over,5270,2420,2850
Grande Prairie,356,  0 to 17 years,595,295,300
Grande Prairie,358,  18 to 64 years,1265,650,620
Grande Prairie,359,  65 years and over,95,35,65
Grande Prairie,1457,  15 to 24 years,1305,,
Grande Prairie,1458,  25 to 34 years,5695,,
Grande Prairie,1459,  35 to 44 years,6220,,
Grande Prairie,1460,  45 to 54 years,4355,,
Grande Prairie,1461,  55 to 64 years,3765,,
Grande Prairie,1462,  65 to 74 years,2195,,
Grande Prairie,1463,  75 to 84 years,980,,
Grande Prairie,1464,  85 years and over,305,,
Grande Prairie,1540,  5 to 14 years,1440,740,700
Grande Prairie,1541,  15 to 24 years,1565,785,785
Grande Prairie,1542,  25 to 44 years,4045,1800,2250
Wood Buffalo,9,  0 to 14 years,16960,8705,8255
Wood Buffalo,12,    10 to 14 years,4995,2560,2440
Wood Buffalo,13,  15 to 64 years,53615,28430,25185
Wood Buffalo,14,    15 to 19 years,4010,2160,1850
Wood Buffalo,15,    20 to 24 years,3980,2140,1840
Wood Buffalo,16,    25 to 29 years,5255,2655,2600
Wood Buffalo,17,    30 to 34 years,7520,3720,3805
Wood Buffalo,18,    35 to 39 years,8085,4215,3875
Wood Buffalo,19,    40 to 44 years,6615,3465,3155
Wood Buffalo,20,    45 to 49 years,5460,3010,2450
Wood Buffalo,21,    50 to 54 years,4925,2670,2250
Wood Buffalo,22,    55 to 59 years,4510,2530,1985
Wood Buffalo,23,    60 to 64 years,3260,1875,1385
Wood Buffalo,24,  65 years and over,3260,1725,1535
Wood Buffalo,25,    65 to 69 years,1705,955,750
Wood Buffalo,26,    70 to 74 years,825,445,380
Wood Buffalo,27,    75 to 79 years,410,200,215
Wood Buffalo,28,    80 to 84 years,190,90,105
Wood Buffalo,29,    85 years and over,130,45,90
Wood Buffalo,30,      85 to 89 years,85,40,50
Wood Buffalo,31,      90 to 94 years,35,5,35
Wood Buffalo,32,      95 to 99 years,10,0,10
Wood Buffalo,35,  0 to 14 years,23,22.4,23.6
Wood Buffalo,36,  15 to 64 years,72.6,73.2,72
Wood Buffalo,37,  65 years and over,4.4,4.4,4.4
Wood Buffalo,38,    85 years and over,0.2,0.1,0.3
Wood Buffalo,159,"    $10,000 to $19,999",3445,1190,2255
Wood Buffalo,160,"    $20,000 to $29,999",4470,1615,2860
Wood Buffalo,161,"    $30,000 to $39,999",3950,1310,2640
Wood Buffalo,162,"    $40,000 to $49,999",3625,1315,2310
Wood Buffalo,163,"    $50,000 to $59,999",3165,1160,2005
Wood Buffalo,164,"    $60,000 to $69,999",2770,1225,1550
Wood Buffalo,165,"    $70,000 to $79,999",2405,1210,1200
Wood Buffalo,166,"    $80,000 to $89,999",2320,1255,1070
Wood Buffalo,167,"    $90,000 to $99,999",2225,1270,960
Wood Buffalo,168,"    $100,000 and over",20290,15630,4655
Wood Buffalo,169,"      $100,000 to $149,999",8005,5240,2765
Wood Buffalo,170,"      $150,000 and over",12285,10390,1895
Wood Buffalo,175,"    $10,000 to $19,999",3600,1250,2345
Wood Buffalo,176,"    $20,000 to $29,999",5225,1840,3380
Wood Buffalo,177,"    $30,000 to $39,999",4600,1625,2980
Wood Buffalo,178,"    $40,000 to $49,999",4420,1625,2800
Wood Buffalo,179,"    $50,000 to $59,999",3680,1620,2065
Wood Buffalo,180,"    $60,000 to $69,999",3375,1730,1645
Wood Buffalo,181,"    $70,000 to $79,999",3050,1720,1335
Wood Buffalo,182,"    $80,000 to $89,999",2910,1715,1195
Wood Buffalo,183,"    $90,000 to $99,999",2640,1675,960
Wood Buffalo,184,"    $100,000 and over",15100,12345,2755
Wood Buffalo,185,"      $100,000 to $124,999",4405,3195,1205
Wood Buffalo,186,"      $125,000 and over",10695,9145,1545
Wood Buffalo,191,"    $5,000 to $9,999",2255,805,1455
Wood Buffalo,192,"    $10,000 to $19,999",3275,1205,2075
Wood Buffalo,193,"    $20,000 to $29,999",2680,985,1695
Wood Buffalo,194,"    $30,000 to $39,999",2715,975,1735
Wood Buffalo,195,"    $40,000 to $49,999",2350,965,1380
Wood Buffalo,196,"    $50,000 to $59,999",2215,905,1310
Wood Buffalo,197,"    $60,000 to $69,999",2250,1025,1230
Wood Buffalo,198,"    $70,000 to $79,999",1955,1025,935
Wood Buffalo,199,"    $80,000 to $89,999",2060,1130,925
Wood Buffalo,200,"    $90,000 to $99,999",1895,1085,815
Wood Buffalo,201,"    $100,000 and over",18980,14785,4195
Wood Buffalo,202,"      $100,000 to $124,999",4400,2710,1695
Wood Buffalo,203,"      $125,000 and over",14575,12075,2500
Wood Buffalo,262,"  $5,000 to $9,999",75,,
Wood Buffalo,263,"  $10,000 to $14,999",100,,
Wood Buffalo,264,"  $15,000 to $19,999",135,,
Wood Buffalo,265,"  $20,000 to $24,999",310,,
Wood Buffalo,266,"  $25,000 to $29,999",280,,
Wood Buffalo,267,"  $30,000 to $34,999",260,,
Wood Buffalo,268,"  $35,000 to $39,999",300,,
Wood Buffalo,269,"  $40,000 to $44,999",335,,
Wood Buffalo,270,"  $45,000 to $49,999",355,,
Wood Buffalo,271,"  $50,000 to $59,999",700,,
Wood Buffalo,272,"  $60,000 to $69,999",700,,
Wood Buffalo,273,"  $70,000 to $79,999",785,,
Wood Buffalo,274,"  $80,000 to $89,999",815,,
Wood Buffalo,275,"  $90,000 to $99,999",880,,
Wood Buffalo,276,"  $100,000 and over",20290,,
Wood Buffalo,277,"    $100,000 to $124,999",2290,,
Wood Buffalo,278,"    $125,000 to $149,999",2185,,
Wood Buffalo,279,"    $150,000 to $199,999",4215,,
Wood Buffalo,280,"    $200,000 and over",11595,,
Wood Buffalo,283,"  $5,000 to $9,999",75,,
Wood Buffalo,284,"  $10,000 to $14,999",110,,
Wood Buffalo,285,"  $15,000 to $19,999",135,,
Wood Buffalo,286,"  $20,000 to $24,999",330,,
Wood Buffalo,287,"  $25,000 to $29,999",300,,
Wood Buffalo,288,"  $30,000 to $34,999",305,,
Wood Buffalo,289,"  $35,000 to $39,999",360,,
Wood Buffalo,290,"  $40,000 to $44,999",410,,
Wood Buffalo,291,"  $45,000 to $49,999",445,,
Wood Buffalo,292,"  $50,000 to $59,999",850,,
Wood Buffalo,293,"  $60,000 to $69,999",1020,,
Wood Buffalo,294,"  $70,000 to $79,999",1070,,
Wood Buffalo,295,"  $80,000 to $89,999",1125,,
Wood Buffalo,296,"  $90,000 to $99,999",1285,,
Wood Buffalo,297,"  $100,000 and over",18475,,
Wood Buffalo,298,"    $100,000 to $124,999",3055,,
Wood Buffalo,299,"    $125,000 to $149,999",3200,,
Wood Buffalo,300,"    $150,000 and over",12220,,
Wood Buffalo,336,  0 to 17 years,19445,10000,9445
Wood Buffalo,338,  18 to 64 years,50710,26835,23875
Wood Buffalo,339,  65 years and over,3140,1675,1460
Wood Buffalo,341,  0 to 17 years,1180,605,580
Wood Buffalo,343,  18 to 64 years,1870,835,1035
Wood Buffalo,344,  65 years and over,170,75,95
Wood Buffalo,351,  0 to 17 years,18940,9735,9210
Wood Buffalo,353,  18 to 64 years,49815,26395,23415
Wood Buffalo,354,  65 years and over,3025,1625,1400
Wood Buffalo,356,  0 to 17 years,415,215,195
Wood Buffalo,358,  18 to 64 years,1005,510,500
Wood Buffalo,359,  65 years and over,35,20,15
Wood Buffalo,1457,  15 to 24 years,885,,
Wood Buffalo,1458,  25 to 34 years,5685,,
Wood Buffalo,1459,  35 to 44 years,7725,,
Wood Buffalo,1460,  45 to 54 years,5985,,
Wood Buffalo,1461,  55 to 64 years,4565,,
Wood Buffalo,1462,  65 to 74 years,1285,,
Wood Buffalo,1463,  75 to 84 years,310,,
Wood Buffalo,1464,  85 years and over,45,,
Wood Buffalo,1540,  5 to 14 years,2400,1270,1125
Wood Buffalo,1541,  15 to 24 years,2695,1430,1260
Wood Buffalo,1542,  25 to 44 years,7760,3725,4035
Wetaskiwin,9,  0 to 14 years,2290,1180,1115
Wetaskiwin,12,    10 to 14 years,790,410,380
Wetaskiwin,13,  15 to 64 years,7595,3740,3850
Wetaskiwin,14,    15 to 19 years,775,405,365
Wetaskiwin,15,    20 to 24 years,700,355,345
Wetaskiwin,16,    25 to 29 years,645,350,295
Wetaskiwin,17,    30 to 34 years,750,355,390
Wetaskiwin,18,    35 to 39 years,765,365,405
Wetaskiwin,19,    40 to 44 years,780,405,380
Wetaskiwin,20,    45 to 49 years,730,355,380
Wetaskiwin,21,    50 to 54 years,735,340,390
Wetaskiwin,22,    55 to 59 years,850,400,450
Wetaskiwin,23,    60 to 64 years,865,405,460
Wetaskiwin,24,  65 years and over,2705,1160,1545
Wetaskiwin,25,    65 to 69 years,720,345,380
Wetaskiwin,26,    70 to 74 years,610,250,355
Wetaskiwin,27,    75 to 79 years,520,235,285
Wetaskiwin,28,    80 to 84 years,430,200,225
Wetaskiwin,29,    85 years and over,425,125,295
Wetaskiwin,30,      85 to 89 years,240,80,160
Wetaskiwin,31,      90 to 94 years,120,40,75
Wetaskiwin,32,      95 to 99 years,60,5,55
Wetaskiwin,35,  0 to 14 years,18.2,19.4,17.1
Wetaskiwin,36,  15 to 64 years,60.3,61.5,59.1
Wetaskiwin,37,  65 years and over,21.5,19.1,23.7
Wetaskiwin,38,    85 years and over,3.4,2.1,4.5
Wetaskiwin,159,"    $10,000 to $19,999",990,375,610
Wetaskiwin,160,"    $20,000 to $29,999",1880,790,1090
Wetaskiwin,161,"    $30,000 to $39,999",1290,530,760
Wetaskiwin,162,"    $40,000 to $49,999",1120,500,620
Wetaskiwin,163,"    $50,000 to $59,999",865,410,460
Wetaskiwin,164,"    $60,000 to $69,999",735,400,335
Wetaskiwin,165,"    $70,000 to $79,999",530,305,220
Wetaskiwin,166,"    $80,000 to $89,999",365,225,140
Wetaskiwin,167,"    $90,000 to $99,999",260,160,95
Wetaskiwin,168,"    $100,000 and over",630,460,170
Wetaskiwin,169,"      $100,000 to $149,999",495,355,145
Wetaskiwin,170,"      $150,000 and over",135,110,25
Wetaskiwin,175,"    $10,000 to $19,999",1015,390,625
Wetaskiwin,176,"    $20,000 to $29,999",2070,885,1185
Wetaskiwin,177,"    $30,000 to $39,999",1535,660,880
Wetaskiwin,178,"    $40,000 to $49,999",1245,575,670
Wetaskiwin,179,"    $50,000 to $59,999",970,515,455
Wetaskiwin,180,"    $60,000 to $69,999",690,405,285
Wetaskiwin,181,"    $70,000 to $79,999",415,250,170
Wetaskiwin,182,"    $80,000 to $89,999",285,185,105
Wetaskiwin,183,"    $90,000 to $99,999",155,110,40
Wetaskiwin,184,"    $100,000 and over",260,195,70
Wetaskiwin,185,"      $100,000 to $124,999",150,105,50
Wetaskiwin,186,"      $125,000 and over",110,95,20
Wetaskiwin,191,"    $5,000 to $9,999",510,220,290
Wetaskiwin,192,"    $10,000 to $19,999",745,330,415
Wetaskiwin,193,"    $20,000 to $29,999",700,320,380
Wetaskiwin,194,"    $30,000 to $39,999",700,295,405
Wetaskiwin,195,"    $40,000 to $49,999",630,290,340
Wetaskiwin,196,"    $50,000 to $59,999",540,280,260
Wetaskiwin,197,"    $60,000 to $69,999",455,295,155
Wetaskiwin,198,"    $70,000 to $79,999",350,215,140
Wetaskiwin,199,"    $80,000 to $89,999",255,170,85
Wetaskiwin,200,"    $90,000 to $99,999",220,140,75
Wetaskiwin,201,"    $100,000 and over",470,355,115
Wetaskiwin,202,"      $100,000 to $124,999",295,205,90
Wetaskiwin,203,"      $125,000 and over",175,150,25
Wetaskiwin,262,"  $5,000 to $9,999",20,,
Wetaskiwin,263,"  $10,000 to $14,999",50,,
Wetaskiwin,264,"  $15,000 to $19,999",70,,
Wetaskiwin,265,"  $20,000 to $24,999",300,,
Wetaskiwin,266,"  $25,000 to $29,999",315,,
Wetaskiwin,267,"  $30,000 to $34,999",185,,
Wetaskiwin,268,"  $35,000 to $39,999",230,,
Wetaskiwin,269,"  $40,000 to $44,999",255,,
Wetaskiwin,270,"  $45,000 to $49,999",240,,
Wetaskiwin,271,"  $50,000 to $59,999",425,,
Wetaskiwin,272,"  $60,000 to $69,999",455,,
Wetaskiwin,273,"  $70,000 to $79,999",320,,
Wetaskiwin,274,"  $80,000 to $89,999",345,,
Wetaskiwin,275,"  $90,000 to $99,999",285,,
Wetaskiwin,276,"  $100,000 and over",1625,,
Wetaskiwin,277,"    $100,000 to $124,999",605,,
Wetaskiwin,278,"    $125,000 to $149,999",390,,
Wetaskiwin,279,"    $150,000 to $199,999",425,,
Wetaskiwin,280,"    $200,000 and over",210,,
Wetaskiwin,283,"  $5,000 to $9,999",20,,
Wetaskiwin,284,"  $10,000 to $14,999",50,,
Wetaskiwin,285,"  $15,000 to $19,999",70,,
Wetaskiwin,286,"  $20,000 to $24,999",320,,
Wetaskiwin,287,"  $25,000 to $29,999",340,,
Wetaskiwin,288,"  $30,000 to $34,999",235,,
Wetaskiwin,289,"  $35,000 to $39,999",245,,
Wetaskiwin,290,"  $40,000 to $44,999",285,,
Wetaskiwin,291,"  $45,000 to $49,999",265,,
Wetaskiwin,292,"  $50,000 to $59,999",550,,
Wetaskiwin,293,"  $60,000 to $69,999",450,,
Wetaskiwin,294,"  $70,000 to $79,999",370,,
Wetaskiwin,295,"  $80,000 to $89,999",395,,
Wetaskiwin,296,"  $90,000 to $99,999",310,,
Wetaskiwin,297,"  $100,000 and over",1230,,
Wetaskiwin,298,"    $100,000 to $124,999",555,,
Wetaskiwin,299,"    $125,000 to $149,999",345,,
Wetaskiwin,300,"    $150,000 and over",335,,
Wetaskiwin,336,  0 to 17 years,2760,1430,1330
Wetaskiwin,338,  18 to 64 years,7025,3450,3575
Wetaskiwin,339,  65 years and over,2330,1020,1305
Wetaskiwin,341,  0 to 17 years,420,225,195
Wetaskiwin,343,  18 to 64 years,750,325,425
Wetaskiwin,344,  65 years and over,380,120,265
Wetaskiwin,351,  0 to 17 years,2760,1430,1330
Wetaskiwin,353,  18 to 64 years,7030,3445,3580
Wetaskiwin,354,  65 years and over,2330,1025,1310
Wetaskiwin,356,  0 to 17 years,115,65,55
Wetaskiwin,358,  18 to 64 years,280,145,135
Wetaskiwin,359,  65 years and over,45,20,25
Wetaskiwin,1457,  15 to 24 years,205,,
Wetaskiwin,1458,  25 to 34 years,620,,
Wetaskiwin,1459,  35 to 44 years,880,,
Wetaskiwin,1460,  45 to 54 years,910,,
Wetaskiwin,1461,  55 to 64 years,1010,,
Wetaskiwin,1462,  65 to 74 years,790,,
Wetaskiwin,1463,  75 to 84 years,610,,
